,customer_id,date,quantity,price
9189,2921,1997-11-06,2,25.98
9190,2921,1998-03-19,3,48.97
9191,2921,1998-03-31,4,59.46
9192,2921,1998-04-15,4,55.96
9193,2921,1998-04-23,6,92.01
9194,2921,1998-05-14,8,103.57
9195,2922,1997-01-12,2,55.54
9196,2922,1997-03-24,1,15.96
9197,2922,1997-05-24,7,85.98
9198,2923,1997-01-12,2,33.98
9199,2924,1997-02-09,1,14.37
9200,2924,1997-02-09,1,11.77
9201,2925,1997-01-12,2,89.94
9202,2926,1997-01-12,11,117.76
9203,2927,1997-01-12,2,39.2
9204,2927,1997-03-05,1,17.9
9205,2927,1997-06-22,1,24.3
9206,2927,1997-12-19,1,17.99
9207,2927,1998-02-25,1,12.99
9208,2927,1998-03-21,1,9.49
9209,2927,1998-04-17,2,33.1
9210,2927,1998-06-07,1,17.49
9211,2928,1997-01-21,1,11.97
9212,2928,1997-01-30,2,26.76
9213,2928,1997-02-09,1,24.99
9214,2928,1997-02-11,1,14.99
9215,2928,1997-02-23,3,54.97
9216,2928,1997-03-03,1,24.99
9217,2928,1997-03-15,1,15.96
9218,2928,1997-04-18,2,26.73
9219,2928,1997-05-18,1,14.37
9220,2928,1997-06-14,1,14.96
9221,2928,1997-06-25,1,13.97
9222,2928,1997-07-01,2,29.92
9223,2928,1997-07-21,1,11.77
9224,2928,1997-08-12,1,11.77
9225,2928,1997-09-19,2,25.98
9226,2928,1997-12-14,2,11.98
9227,2928,1998-01-07,3,41.47
9228,2928,1998-01-10,3,58.47
9229,2928,1998-02-17,3,58.47
9230,2928,1998-06-05,1,11.49
9231,2929,1997-01-12,1,11.77
9232,2929,1997-01-21,2,29.92
9233,2930,1997-01-12,4,63.49
9234,2930,1997-02-06,14,166.98
9235,2930,1997-02-16,27,337.61
9236,2930,1997-02-18,8,116.56
9237,2930,1997-03-07,7,87.78
9238,2931,1997-01-12,2,25.74
9239,2931,1997-09-19,4,50.96
9240,2931,1997-11-01,6,89.44
9241,2931,1997-11-24,3,49.97
9242,2931,1997-12-03,7,90.93
9243,2931,1997-12-20,2,29.48
9244,2931,1997-12-25,3,52.47
9245,2931,1998-01-16,1,14.49
9246,2931,1998-01-21,4,56.85
9247,2931,1998-03-10,4,52.46
9248,2931,1998-04-29,1,11.99
9249,2931,1998-06-11,4,55.35
9250,2932,1997-01-12,3,46.47
9251,2932,1997-02-22,3,38.77
9252,2933,1997-01-12,1,17.9
9253,2934,1997-01-12,1,10.78
9254,2935,1997-01-12,1,15.97
9255,2936,1997-01-12,1,12.97
9256,2937,1997-01-12,1,11.77
9257,2938,1997-01-13,1,23.99
9258,2939,1997-01-14,2,19.28
9259,2940,1997-01-12,1,9.77
9260,2940,1997-01-17,2,23.98
9261,2940,1997-01-18,4,52.89
9262,2941,1997-01-12,6,123.72
9263,2941,1997-01-16,1,14.96
9264,2941,1997-02-02,11,210.62
9265,2941,1997-02-20,5,85.69
9266,2941,1997-02-27,5,91.29
9267,2941,1997-03-19,4,67.32
9268,2941,1997-03-20,2,37.98
9269,2941,1997-04-22,4,97.96
9270,2941,1997-05-17,9,130.49
9271,2941,1997-09-28,9,127.91
9272,2941,1998-01-03,7,101.93
9273,2941,1998-02-11,4,60.46
9274,2942,1997-01-12,2,28.74
9275,2942,1997-10-13,1,19.99
9276,2942,1997-11-27,1,12.99
9277,2943,1997-01-12,1,19.99
9278,2944,1997-01-29,1,14.96
9279,2944,1997-03-10,2,30.33
9280,2944,1997-04-06,1,14.96
9281,2944,1997-07-29,1,14.96
9282,2945,1997-01-12,1,19.99
9283,2945,1997-12-12,6,79.44
9284,2945,1998-01-02,4,63.96
9285,2945,1998-01-19,2,63.98
9286,2945,1998-02-02,4,47.96
9287,2945,1998-06-15,4,49.85
9288,2946,1997-01-12,4,73.42
9289,2946,1997-08-20,1,14.96
9290,2947,1997-01-12,2,21.74
9291,2948,1997-01-12,3,55.97
9292,2949,1997-01-12,2,24.26
9293,2949,1997-05-20,2,30.92
9294,2950,1997-01-12,20,241.39
9295,2951,1997-01-12,1,29.99
9296,2951,1997-08-11,1,12.25
9297,2952,1997-01-12,1,12.97
9298,2952,1997-02-12,1,15.36
9299,2952,1997-03-09,1,6.78
9300,2952,1997-03-15,2,25.74
9301,2952,1997-03-22,1,13.97
9302,2952,1997-04-14,1,13.97
9303,2952,1997-05-13,1,15.36
9304,2952,1997-05-18,1,14.96
9305,2952,1997-06-28,1,9.99
9306,2952,1997-07-27,1,13.97
9307,2952,1997-08-12,1,9.99
9308,2952,1997-12-03,1,16.99
9309,2952,1998-02-24,1,12.99
9310,2952,1998-02-28,1,11.88
9311,2952,1998-03-26,1,14.49
9312,2952,1998-06-19,1,9.99
9313,2953,1997-01-12,1,13.97
9314,2953,1997-01-14,2,26.74
9315,2953,1997-02-07,1,28.7
9316,2953,1997-03-01,3,45.71
9317,2953,1997-07-17,9,138.22
9318,2953,1997-07-28,1,39.99
9319,2953,1997-08-20,3,46.08
9320,2953,1997-09-10,7,157.43
9321,2953,1998-01-10,3,58.47
9322,2953,1998-01-19,5,76.95
9323,2953,1998-02-25,1,22.49
9324,2953,1998-03-26,2,77.98
9325,2954,1997-01-29,9,161.3
9326,2954,1997-04-13,6,96.21
9327,2954,1997-06-01,7,100.76
9328,2954,1997-06-07,9,115.5
9329,2954,1997-06-25,13,188.37
9330,2954,1997-08-16,7,96.8
9331,2954,1997-09-14,3,38.97
9332,2954,1997-10-21,7,92.93
9333,2954,1997-11-01,5,68.45
9334,2955,1997-01-12,1,13.77
9335,2955,1997-01-21,3,34.11
9336,2955,1997-04-02,3,35.31
9337,2955,1997-05-05,1,14.37
9338,2955,1998-04-10,6,54.94
9339,2956,1997-01-12,2,44.0
9340,2957,1997-01-12,3,61.49
9341,2957,1997-01-25,4,48.28
9342,2957,1997-04-07,2,36.16
9343,2957,1997-05-15,9,126.33
9344,2957,1997-06-02,1,12.77
9345,2957,1997-06-04,1,15.96
9346,2957,1997-06-12,2,23.74
9347,2957,1997-07-09,9,104.33
9348,2957,1997-08-11,1,14.96
9349,2957,1998-01-21,3,48.97
9350,2957,1998-04-27,10,140.4
9351,2957,1998-04-29,4,65.46
9352,2957,1998-05-14,1,16.99
9353,2957,1998-05-17,1,26.99
9354,2957,1998-05-17,1,32.99
9355,2958,1997-01-12,1,12.49
9356,2958,1997-06-02,3,62.97
9357,2958,1997-07-31,3,42.9
9358,2959,1997-01-12,4,56.5
9359,2960,1997-01-12,3,43.95
9360,2961,1997-01-12,2,26.14
9361,2962,1997-01-14,1,18.99
9362,2963,1997-01-17,3,29.33
9363,2963,1997-02-11,1,13.97
9364,2963,1997-03-10,2,29.92
9365,2963,1997-08-18,1,11.77
9366,2964,1997-01-12,3,32.35
9367,2964,1997-04-02,1,13.97
9368,2964,1998-06-16,1,17.49
9369,2965,1997-01-12,2,28.74
9370,2965,1997-09-27,5,64.45
9371,2965,1998-02-25,4,93.46
9372,2966,1997-01-20,3,45.28
9373,2966,1997-05-30,2,24.73
9374,2966,1997-12-26,2,40.98
9375,2966,1998-03-28,4,47.85
9376,2967,1997-01-12,2,23.18
9377,2968,1997-01-12,6,78.02
9378,2969,1997-01-12,1,11.77
9379,2970,1997-01-12,2,32.2
9380,2971,1997-01-12,1,12.97
9381,2971,1997-06-09,2,26.14
9382,2971,1997-06-24,1,14.79
9383,2971,1997-07-13,1,13.97
9384,2971,1997-08-22,1,11.77
9385,2971,1997-08-22,1,14.96
9386,2971,1997-08-22,1,14.96
9387,2971,1997-08-22,1,14.96
9388,2971,1997-10-05,1,12.99
9389,2971,1997-10-23,3,46.47
9390,2971,1997-11-13,1,12.99
9391,2971,1997-12-29,1,15.49
9392,2972,1997-01-12,1,9.98
9393,2972,1997-01-24,1,14.79
9394,2972,1997-01-29,1,11.77
9395,2972,1997-02-01,2,17.75
9396,2972,1997-07-12,2,19.98
9397,2972,1997-07-26,1,9.99
9398,2972,1997-08-17,2,30.72
9399,2973,1997-01-12,2,45.35
9400,2973,1998-01-20,2,28.48
9401,2974,1997-01-12,1,11.77
9402,2975,1997-01-12,1,16.99
9403,2975,1997-06-21,1,11.77
9404,2975,1997-12-10,1,14.49
9405,2975,1998-01-11,1,14.99
9406,2975,1998-02-01,1,15.49
9407,2975,1998-03-16,1,14.49
9408,2975,1998-04-03,1,11.19
9409,2975,1998-06-08,1,12.99
9410,2976,1997-01-12,3,33.31
9411,2976,1997-02-16,2,14.55
9412,2976,1997-04-19,2,23.14
9413,2976,1997-09-28,2,21.48
9414,2977,1997-01-12,2,20.54
9415,2977,1997-02-10,1,15.36
9416,2978,1997-01-12,1,11.77
9417,2979,1997-01-12,4,54.5
9418,2979,1997-05-15,1,13.97
9419,2979,1997-05-28,1,12.77
9420,2979,1997-08-06,1,13.97
9421,2979,1998-05-05,2,60.57
9422,2980,1997-01-12,2,26.73
9423,2980,1997-01-13,1,6.79
9424,2980,1997-01-17,1,14.37
9425,2981,1997-01-12,1,14.99
9426,2981,1997-02-10,1,14.77
9427,2981,1997-03-04,2,29.54
9428,2981,1997-03-25,4,43.88
9429,2982,1997-01-12,2,42.95
9430,2983,1997-01-12,5,47.48
9431,2984,1997-01-12,1,14.96
9432,2985,1997-01-12,1,8.77
9433,2986,1997-01-12,2,24.56
9434,2986,1997-02-07,3,39.51
9435,2986,1997-06-29,1,21.0
9436,2986,1997-07-25,3,44.71
9437,2986,1997-07-29,2,24.54
9438,2986,1997-09-21,4,47.96
9439,2986,1997-10-19,3,41.97
9440,2986,1997-11-05,4,62.96
9441,2986,1998-02-07,2,20.98
9442,2987,1997-01-12,1,9.99
9443,2987,1998-04-12,2,24.98
9444,2988,1997-01-12,1,12.97
9445,2988,1997-01-14,1,9.77
9446,2988,1997-02-01,3,27.31
9447,2988,1997-02-09,2,19.74
9448,2988,1997-10-27,4,38.96
9449,2989,1997-01-12,2,29.73
9450,2990,1997-01-12,3,43.29
9451,2991,1997-01-29,2,16.77
9452,2992,1997-01-12,1,14.79
9453,2992,1997-02-09,2,35.73
9454,2992,1997-03-12,1,14.99
9455,2992,1997-05-07,1,14.96
9456,2993,1997-01-12,3,45.52
9457,2993,1997-01-24,4,72.8
9458,2993,1997-01-25,8,107.0
9459,2993,1997-03-22,2,24.73
9460,2993,1997-07-14,3,55.51
9461,2994,1997-01-12,1,9.77
9462,2994,1997-01-18,8,152.96
9463,2995,1997-01-12,1,12.99
9464,2996,1997-01-12,1,15.36
9465,2997,1997-01-12,1,38.77
9466,2998,1997-01-12,1,13.97
9467,2998,1997-08-19,2,30.32
9468,2998,1997-11-30,2,28.48
9469,2998,1997-11-30,1,15.49
9470,2998,1998-01-25,3,37.04
9471,2998,1998-03-24,2,22.98
9472,2998,1998-04-12,4,35.05
9473,2998,1998-06-26,2,28.48
9474,2999,1997-01-12,3,44.52
9475,2999,1997-01-22,3,35.31
9476,2999,1997-03-18,3,41.73
9477,2999,1997-05-23,3,57.0
9478,2999,1997-11-03,2,24.48
9479,2999,1998-03-04,3,38.97
9480,3000,1997-01-18,1,11.77
9481,3001,1997-01-13,1,15.9
9482,3001,1997-03-30,1,14.9
9483,3001,1997-06-12,1,14.99
9484,3001,1997-07-02,2,31.6
9485,3002,1997-01-12,3,40.29
9486,3002,1997-01-22,4,46.06
9487,3002,1997-01-31,1,13.77
9488,3002,1997-11-10,3,38.47
9489,3002,1997-12-06,4,55.96
9490,3002,1998-03-01,1,22.92
9491,3003,1997-01-12,1,15.96
9492,3003,1997-03-02,3,54.94
9493,3004,1997-01-12,3,48.33
9494,3005,1997-01-12,12,166.75
9495,3006,1997-01-12,2,26.73
9496,3007,1997-01-12,1,31.99
9497,3008,1997-01-12,1,11.77
9498,3008,1997-01-13,1,11.77
9499,3009,1997-01-12,2,28.76
9500,3009,1997-02-14,1,15.9
9501,3009,1997-02-27,2,25.14
9502,3009,1997-03-12,1,14.96
9503,3009,1997-03-18,1,13.97
9504,3009,1997-03-24,2,23.14
9505,3009,1997-04-22,2,22.54
9506,3009,1997-04-26,2,21.74
9507,3009,1997-11-10,2,19.48
9508,3009,1997-11-30,1,8.49
9509,3009,1998-01-23,2,28.98
9510,3009,1998-04-25,2,18.98
9511,3010,1997-01-12,1,30.97
9512,3010,1997-01-22,1,31.97
9513,3010,1997-02-04,1,14.77
9514,3010,1997-04-29,3,37.1
9515,3011,1997-01-12,1,9.98
9516,3011,1997-09-01,1,9.77
9517,3011,1997-09-01,1,14.96
9518,3011,1997-09-18,1,17.99
9519,3011,1998-03-22,2,29.48
9520,3012,1997-01-12,1,18.99
9521,3012,1997-08-03,5,66.83
9522,3012,1998-01-22,3,38.15
9523,3012,1998-05-30,2,27.98
9524,3012,1998-06-10,1,11.49
9525,3013,1997-01-13,3,37.91
9526,3014,1997-01-12,3,39.63
9527,3014,1997-01-25,2,32.74
9528,3014,1997-03-13,2,31.73
9529,3014,1997-08-25,1,14.96
9530,3014,1998-06-03,2,20.07
9531,3015,1997-01-12,5,80.67
9532,3015,1997-01-20,2,24.98
9533,3015,1997-02-03,7,105.63
9534,3015,1997-05-21,1,12.25
9535,3015,1997-06-17,4,58.26
9536,3015,1997-07-30,4,53.46
9537,3015,1997-12-02,1,15.49
9538,3015,1997-12-15,1,12.49
9539,3015,1998-02-06,5,63.66
9540,3016,1997-01-13,2,21.54
9541,3016,1997-09-08,2,25.74
9542,3016,1997-10-16,2,31.98
9543,3016,1997-11-05,3,29.47
9544,3016,1997-11-21,1,7.49
9545,3017,1997-01-12,5,73.44
9546,3017,1997-01-19,3,42.3
9547,3018,1997-01-12,3,67.86
9548,3018,1997-01-24,3,39.3
9549,3018,1997-01-29,1,38.7
9550,3018,1997-02-19,1,38.7
9551,3018,1997-10-13,4,56.46
9552,3018,1998-03-30,4,54.96
9553,3019,1997-01-12,1,13.97
9554,3020,1997-01-12,1,11.99
9555,3020,1997-02-08,1,11.77
9556,3020,1997-03-12,1,13.77
9557,3020,1997-09-04,1,11.77
9558,3020,1998-02-06,1,13.99
9559,3021,1997-01-12,3,44.88
9560,3021,1997-02-21,6,90.83
9561,3022,1997-01-12,2,29.73
9562,3023,1997-01-12,1,9.77
9563,3024,1997-01-12,1,12.49
9564,3025,1997-01-13,1,18.99
9565,3026,1997-01-13,1,12.49
9566,3026,1997-02-18,2,28.93
9567,3026,1997-06-28,3,41.69
9568,3026,1997-09-07,2,24.49
9569,3026,1997-09-10,1,12.99
9570,3026,1997-09-18,2,29.48
9571,3026,1998-03-24,4,46.35
9572,3027,1997-01-13,2,26.54
9573,3027,1997-01-29,4,52.48
9574,3027,1997-06-01,5,60.65
9575,3027,1997-06-21,3,38.9
9576,3028,1997-01-13,2,23.49
9577,3028,1997-01-18,1,11.77
9578,3028,1997-01-25,1,5.78
9579,3028,1997-03-15,3,50.71
9580,3028,1997-03-21,1,9.77
9581,3028,1997-03-29,1,13.97
9582,3028,1997-04-01,1,14.37
9583,3028,1997-05-18,1,13.77
9584,3028,1997-06-17,2,24.02
9585,3028,1997-06-21,1,6.79
9586,3028,1997-07-16,1,13.97
9587,3028,1997-07-30,1,11.77
9588,3028,1997-07-30,1,12.25
9589,3028,1997-08-12,1,12.77
9590,3028,1997-08-12,1,14.79
9591,3028,1997-08-16,1,11.77
9592,3028,1998-01-14,1,5.99
9593,3029,1997-01-13,1,3.99
9594,3030,1997-01-13,1,31.97
9595,3031,1997-01-13,2,29.98
9596,3032,1997-01-13,1,15.36
9597,3033,1997-01-13,2,18.48
9598,3034,1997-01-13,1,15.76
9599,3035,1997-01-13,1,14.79
9600,3035,1997-01-31,3,54.12
9601,3035,1997-04-13,3,42.73
9602,3035,1997-05-16,1,13.97
9603,3035,1997-05-27,1,14.37
9604,3035,1997-09-07,1,11.77
9605,3035,1997-10-19,1,17.99
9606,3035,1998-01-05,2,34.48
9607,3035,1998-05-03,1,16.99
9608,3036,1997-01-13,4,56.61
9609,3036,1997-07-24,4,69.96
9610,3036,1998-05-06,2,27.87
9611,3036,1998-05-24,2,24.46
9612,3037,1997-01-13,1,12.98
9613,3038,1997-01-13,1,30.97
9614,3039,1997-01-13,1,13.97
9615,3040,1997-01-13,4,83.96
9616,3040,1997-09-28,3,39.47
9617,3041,1997-02-26,2,32.76
9618,3041,1997-03-08,1,14.96
9619,3041,1997-03-21,1,29.99
9620,3041,1997-03-24,2,26.14
9621,3041,1997-03-24,1,14.96
9622,3041,1997-04-09,1,14.96
9623,3041,1997-04-30,1,5.78
9624,3041,1997-05-18,1,24.95
9625,3041,1997-05-27,2,17.76
9626,3041,1997-06-14,1,7.13
9627,3041,1997-06-16,1,14.96
9628,3041,1997-07-05,1,13.97
9629,3041,1997-07-26,2,12.55
9630,3041,1997-08-09,2,28.13
9631,3041,1997-08-24,2,15.56
9632,3041,1997-09-23,1,11.99
9633,3041,1997-10-19,2,27.98
9634,3041,1997-10-26,2,39.98
9635,3041,1997-11-24,1,17.99
9636,3041,1998-02-08,1,12.99
9637,3041,1998-04-15,1,11.88
9638,3041,1998-04-19,1,28.49
9639,3041,1998-04-22,1,38.99
9640,3041,1998-06-18,1,12.99
9641,3041,1998-06-19,1,39.49
9642,3042,1997-01-13,1,9.97
9643,3042,1997-04-27,1,14.99
9644,3042,1997-07-17,1,9.99
9645,3043,1997-01-13,1,13.97
9646,3044,1997-01-13,1,13.97
9647,3044,1997-03-28,2,29.33
9648,3044,1997-04-18,1,13.97
9649,3044,1997-07-07,1,11.77
9650,3044,1997-08-02,1,13.77
9651,3044,1998-01-10,1,14.49
9652,3044,1998-02-01,3,44.47
9653,3044,1998-03-01,3,36.36
9654,3044,1998-03-12,1,16.49
9655,3044,1998-03-12,3,40.97
9656,3044,1998-03-21,1,12.99
9657,3044,1998-03-24,1,15.49
9658,3044,1998-04-17,1,0.0
9659,3044,1998-05-13,1,15.49
9660,3044,1998-05-26,2,23.37
9661,3044,1998-06-04,1,21.99
9662,3045,1997-01-13,1,15.36
9663,3045,1997-01-13,1,14.37
9664,3045,1997-01-15,3,34.31
9665,3045,1997-01-24,2,29.73
9666,3045,1997-02-14,3,43.7
9667,3045,1997-02-22,3,34.71
9668,3045,1997-03-05,5,75.6
9669,3045,1997-03-08,3,45.89
9670,3046,1997-01-13,1,14.37
9671,3046,1997-10-09,2,24.98
9672,3047,1997-01-13,1,15.36
9673,3048,1997-01-13,2,58.13
9674,3049,1997-01-13,4,74.26
9675,3049,1997-01-13,4,63.28
9676,3049,1997-01-30,3,49.51
9677,3049,1997-02-04,3,46.28
9678,3049,1997-02-06,1,15.96
9679,3049,1997-02-10,6,94.63
9680,3049,1997-02-11,2,28.93
9681,3049,1997-02-17,1,14.96
9682,3049,1997-02-19,3,38.51
9683,3049,1997-02-26,3,45.28
9684,3049,1997-02-27,3,45.28
9685,3049,1997-02-28,6,81.4
9686,3049,1997-03-11,1,23.77
9687,3049,1997-03-13,4,44.49
9688,3049,1997-03-31,1,13.97
9689,3049,1997-03-31,2,28.96
9690,3049,1997-03-31,5,80.83
9691,3049,1997-03-31,1,14.96
9692,3049,1997-04-03,2,29.13
9693,3049,1997-04-09,5,70.04
9694,3049,1997-04-09,5,70.04
9695,3049,1997-04-10,2,26.54
9696,3049,1997-04-10,7,135.21
9697,3049,1997-04-15,1,14.96
9698,3049,1997-04-18,2,26.94
9699,3049,1997-05-02,6,87.98
9700,3049,1997-05-06,8,127.68
9701,3049,1997-05-07,2,24.73
9702,3049,1997-05-09,3,42.5
9703,3049,1997-05-22,1,14.96
9704,3049,1997-06-03,3,43.69
9705,3049,1997-06-11,1,14.96
9706,3049,1997-06-11,3,43.69
9707,3049,1997-06-17,1,15.96
9708,3049,1997-06-21,1,13.97
9709,3049,1997-07-08,2,26.54
9710,3049,1997-07-17,5,72.61
9711,3049,1997-07-23,1,13.77
9712,3049,1997-07-27,1,13.77
9713,3049,1997-07-27,1,14.96
9714,3049,1997-07-31,3,43.69
9715,3049,1997-08-07,1,14.96
9716,3049,1997-08-08,3,42.7
9717,3049,1997-08-08,2,27.54
9718,3049,1997-08-08,6,89.17
9719,3049,1997-08-11,3,42.9
9720,3049,1997-08-11,1,14.96
9721,3049,1997-08-11,1,14.96
9722,3049,1997-08-14,2,28.73
9723,3049,1997-08-17,2,25.54
9724,3049,1997-08-17,1,13.77
9725,3049,1997-08-23,1,13.77
9726,3049,1997-08-23,1,14.96
9727,3049,1997-09-12,1,14.49
9728,3049,1997-09-13,1,12.99
9729,3049,1997-09-18,1,12.99
9730,3049,1997-09-18,1,12.99
9731,3049,1997-09-18,8,103.92
9732,3049,1997-09-20,1,12.99
9733,3049,1997-09-24,1,12.99
9734,3049,1997-09-24,1,22.49
9735,3049,1997-09-29,1,15.99
9736,3049,1997-10-07,1,12.99
9737,3049,1997-10-11,1,12.99
9738,3049,1997-10-15,3,37.97
9739,3049,1997-10-15,2,25.98
9740,3049,1997-10-15,5,64.95
9741,3049,1997-10-17,4,55.96
9742,3049,1997-10-17,1,11.99
9743,3049,1997-10-20,2,25.98
9744,3049,1997-10-20,2,25.98
9745,3049,1997-10-20,1,12.99
9746,3049,1997-10-24,2,23.98
9747,3049,1997-10-24,1,14.49
9748,3049,1997-10-27,2,24.98
9749,3049,1997-10-27,1,12.99
9750,3049,1997-11-03,1,12.99
9751,3049,1997-11-03,1,12.99
9752,3049,1997-11-08,2,25.98
9753,3049,1997-11-17,2,25.98
9754,3049,1997-11-19,3,42.47
9755,3049,1997-12-23,3,37.97
9756,3049,1998-01-07,2,25.98
9757,3049,1998-01-09,3,37.97
9758,3049,1998-01-19,2,26.98
9759,3049,1998-01-26,4,25.96
9760,3049,1998-01-26,1,15.49
9761,3049,1998-01-30,3,37.97
9762,3049,1998-02-02,6,85.44
9763,3049,1998-02-04,1,11.99
9764,3049,1998-02-14,1,12.99
9765,3049,1998-03-05,1,39.99
9766,3049,1998-03-05,10,109.4
9767,3049,1998-03-23,1,12.99
9768,3049,1998-03-25,5,62.95
9769,3049,1998-03-31,3,68.97
9770,3049,1998-03-31,2,26.98
9771,3049,1998-04-04,1,12.99
9772,3049,1998-04-09,1,9.99
9773,3049,1998-04-30,6,85.94
9774,3049,1998-05-11,17,227.33
9775,3049,1998-05-14,3,45.97
9776,3049,1998-05-14,1,16.49
9777,3049,1998-05-20,3,38.97
9778,3049,1998-05-24,1,12.99
9779,3049,1998-05-24,1,8.38
9780,3049,1998-06-02,3,38.97
9781,3049,1998-06-02,5,69.95
9782,3049,1998-06-02,1,12.99
9783,3049,1998-06-05,7,101.93
9784,3049,1998-06-18,1,13.99
9785,3049,1998-06-18,1,13.99
9786,3049,1998-06-23,1,12.99
9787,3049,1998-06-23,1,13.99
9788,3049,1998-06-25,1,12.99
9789,3049,1998-06-29,1,13.99
9790,3049,1998-06-29,1,13.99
9791,3050,1997-01-13,1,13.97
9792,3051,1997-01-13,5,65.45
9793,3051,1997-01-22,5,91.27
9794,3051,1997-03-14,4,41.7
9795,3051,1997-03-30,3,39.71
9796,3051,1997-04-07,1,11.77
9797,3051,1997-04-15,2,26.74
9798,3051,1997-05-02,3,36.53
9799,3051,1997-05-15,1,4.79
9800,3051,1997-05-27,2,27.94
9801,3051,1997-06-14,2,13.58
9802,3051,1997-06-14,1,13.97
9803,3051,1997-07-27,4,53.48
9804,3051,1997-08-05,2,27.94
9805,3051,1997-09-16,3,42.47
9806,3051,1997-11-18,4,49.96
9807,3051,1997-12-12,5,63.95
9808,3051,1998-01-11,4,52.46
9809,3051,1998-02-05,2,27.98
9810,3051,1998-04-06,5,68.45
9811,3051,1998-05-09,3,24.97
9812,3052,1997-01-14,2,29.33
9813,3053,1997-01-13,1,23.99
9814,3053,1997-12-26,2,42.48
9815,3053,1998-01-25,2,25.87
9816,3053,1998-03-01,2,47.98
9817,3053,1998-03-03,2,22.1
9818,3054,1997-03-19,4,56.65
9819,3055,1997-01-13,1,16.76
9820,3056,1997-01-13,1,15.96
9821,3057,1997-01-13,1,13.97
9822,3058,1997-01-13,1,38.77
9823,3059,1997-01-13,1,13.97
9824,3060,1997-01-13,1,14.79
9825,3061,1997-01-13,1,11.99
9826,3062,1997-01-13,1,37.3
9827,3062,1997-02-16,3,42.55
9828,3062,1997-04-09,1,14.79
9829,3062,1997-05-18,1,14.79
9830,3062,1997-12-05,3,42.47
9831,3062,1998-01-29,2,25.98
9832,3062,1998-03-06,1,39.99
9833,3062,1998-03-19,1,15.49
9834,3063,1997-01-13,1,13.97
9835,3064,1997-03-11,4,135.12
9836,3064,1997-04-03,4,133.61
9837,3064,1997-04-10,5,77.04
9838,3064,1997-04-11,4,52.67
9839,3064,1997-05-31,2,33.12
9840,3064,1997-07-06,2,24.5
9841,3064,1997-07-10,3,71.02
9842,3064,1997-07-10,3,97.62
9843,3064,1997-09-08,6,116.05
9844,3064,1997-10-31,1,12.25
9845,3064,1998-02-06,1,12.99
9846,3064,1998-02-08,1,9.99
9847,3064,1998-02-14,1,12.99
9848,3064,1998-02-14,1,7.49
9849,3064,1998-02-14,1,19.49
9850,3064,1998-02-14,1,12.99
9851,3064,1998-03-08,1,12.99
9852,3065,1997-01-13,3,38.5
9853,3065,1997-01-15,1,6.77
9854,3065,1997-01-24,4,49.28
9855,3065,1997-02-19,2,21.74
9856,3065,1997-03-07,3,36.31
9857,3065,1997-03-07,2,27.34
9858,3065,1997-04-17,2,28.34
9859,3065,1997-05-13,3,35.91
9860,3065,1997-06-06,2,27.93
9861,3065,1997-06-10,2,26.94
9862,3065,1997-07-28,2,24.54
9863,3065,1997-07-28,1,53.49
9864,3065,1997-07-28,2,28.13
9865,3065,1997-10-02,1,53.49
9866,3065,1997-10-05,2,24.54
9867,3065,1997-10-10,2,25.98
9868,3065,1997-10-28,1,14.99
9869,3065,1997-11-06,3,39.97
9870,3066,1997-01-13,4,60.47
9871,3067,1997-01-13,1,14.99
9872,3068,1997-01-13,3,66.52
9873,3068,1997-01-29,1,8.97
9874,3068,1997-07-01,2,25.74
9875,3068,1997-07-03,1,11.77
9876,3068,1997-07-20,1,21.0
9877,3069,1997-01-13,2,28.93
9878,3070,1997-01-13,13,381.0
9879,3071,1997-01-14,3,64.97
9880,3072,1997-01-13,2,32.74
9881,3072,1997-02-18,1,28.77
9882,3072,1997-05-11,2,25.74
9883,3073,1997-01-13,1,20.99
9884,3073,1998-02-18,1,11.49
9885,3073,1998-04-10,1,12.58
9886,3073,1998-04-28,5,68.45
9887,3074,1997-02-21,1,11.77
9888,3074,1997-05-01,1,11.77
9889,3074,1997-05-04,3,46.11
9890,3074,1997-05-07,1,11.77
9891,3074,1997-06-07,2,14.55
9892,3074,1997-08-16,1,15.36
9893,3074,1997-12-11,2,28.98
9894,3074,1998-02-14,1,11.49
9895,3074,1998-02-28,2,27.98
9896,3074,1998-06-30,1,14.99
9897,3075,1997-01-13,2,23.49
9898,3076,1997-01-13,1,18.36
9899,3077,1997-01-13,6,86.78
9900,3078,1997-01-14,5,82.64
9901,3079,1997-01-13,1,13.97
9902,3080,1997-01-13,2,28.93
9903,3081,1997-01-13,1,11.77
9904,3082,1997-01-13,1,15.96
9905,3082,1997-01-18,1,14.37
9906,3082,1997-02-16,2,26.13
9907,3082,1997-02-20,1,16.36
9908,3082,1998-01-08,1,12.99
9909,3083,1997-01-13,2,27.73
9910,3084,1997-01-13,3,41.91
9911,3084,1998-01-12,6,70.94
9912,3085,1997-01-13,1,13.97
9913,3086,1997-01-13,3,39.97
9914,3087,1997-01-13,1,14.37
9915,3088,1997-02-15,3,37.91
9916,3089,1997-01-20,2,29.92
9917,3089,1997-01-27,2,29.98
9918,3089,1997-02-11,2,29.98
9919,3089,1998-02-13,1,12.99
9920,3090,1997-01-13,1,7.98
9921,3090,1997-02-10,1,24.99
9922,3090,1997-02-17,1,19.99
9923,3090,1997-03-10,1,29.99
9924,3090,1997-03-11,1,19.99
