CustomerID,InvoiceNo,UnitPrice,Quantity,InvoiceDate,Country
228,1455,8.942005238465526,29.0,2022-04-19,Timor-Leste
228,1456,9.594831349742833,32.0,2022-08-02,Turkey
229,1457,10.902102291012973,31.0,2022-11-10,Bosnia and Herzegovina
229,1458,11.866384330193313,33.0,2022-09-19,Cyprus
230,1459,11.49162332506544,26.0,2022-02-23,Austria
230,1460,11.068756396607839,31.0,2022-01-17,Guinea
231,1461,8.771598042786458,30.0,2022-02-05,Hungary
231,1462,8.950445356995399,41.0,2022-04-25,Pakistan
232,1463,8.61376253607205,32.0,2022-06-11,Niue
232,1464,7.233947178530192,40.0,2022-12-21,Denmark
233,1465,7.864108664057234,38.0,2022-10-25,Puerto Rico
233,1466,10.080543836103828,30.0,2022-10-03,Uruguay
234,1467,13.725860565099751,14.0,2022-10-23,Korea
234,1468,13.383493943651237,20.0,2022-09-15,Hong Kong
235,1469,9.052975050895382,31.0,2022-12-03,India
235,1470,8.141434946644315,33.0,2022-05-18,Kenya
236,1471,14.90917191899288,30.0,2022-11-16,Cambodia
236,1472,10.41936031082241,20.0,2022-11-05,Ethiopia
237,1473,11.888350263060923,24.0,2022-01-19,Dominica
237,1474,10.393089831776717,23.0,2022-02-25,Iraq
238,1475,9.628764080561119,29.0,2022-08-08,Jersey
238,1476,9.507322795703484,37.0,2022-03-15,Ethiopia
239,1477,7.921235322726721,36.0,2022-01-19,Finland
239,1478,9.920628246514193,26.0,2022-03-18,Japan
240,1479,10.397064733766511,27.0,2022-09-27,United States of America
240,1480,10.71419781267001,26.0,2022-01-27,Cambodia
241,1481,11.829995648494254,33.0,2022-12-25,North Macedonia
241,1482,9.553175412179304,36.0,2022-01-25,Martinique
242,1483,8.743237194817132,37.0,2022-08-15,Turks and Caicos Islands
242,1484,9.99272828076807,27.0,2022-07-28,Vanuatu
243,1485,10.177622354051493,25.0,2022-02-26,Malta
243,1486,11.46101532912385,35.0,2022-07-08,Bahrain
244,1487,12.084553182790849,33.0,2022-02-09,Russian Federation
244,1488,10.809934714165209,37.0,2022-07-26,Christmas Island
245,1489,8.182804113769341,34.0,2022-09-25,Qatar
245,1490,5.678679823831743,38.0,2022-02-18,El Salvador
246,1491,15.616967047665572,19.0,2022-12-01,Nauru
246,1492,9.246503534839565,33.0,2022-07-12,Malaysia
247,1493,10.44096965277964,33.0,2022-10-04,Afghanistan
247,1494,13.139022314383132,18.0,2022-06-22,Tokelau
248,1495,10.107482868104222,37.0,2022-10-30,Algeria
248,1496,9.38827671346222,25.0,2022-07-05,Greenland
249,1497,9.132243911013278,30.0,2022-12-20,Slovakia (Slovak Republic)
249,1498,10.124311431483214,31.0,2022-02-13,Reunion
250,1499,7.322378977953632,39.0,2022-05-04,Mongolia
250,1500,11.611487796467232,24.0,2022-10-07,Syrian Arab Republic
251,1501,7.561643187881486,37.0,2022-03-20,Isle of Man
251,1502,8.70086884733117,26.0,2022-12-17,Armenia
252,1503,11.935435077554443,25.0,2022-01-06,Holy See (Vatican City State)
252,1504,7.449602682878764,32.0,2022-02-15,Guernsey
253,1505,11.192917041969075,31.0,2022-12-05,Ecuador
253,1506,11.064856502390525,38.0,2022-01-20,Faroe Islands
254,1507,10.504765919169717,26.0,2022-03-07,Peru
254,1508,10.456441738815474,29.0,2022-09-04,Rwanda
255,1509,10.392475080148,30.0,2022-10-19,Bermuda
255,1510,5.5312484382892455,33.0,2022-10-28,British Indian Ocean Territory (Chagos Archipelago)
256,1511,9.071991774378366,30.0,2022-09-08,Pakistan
256,1512,10.321738637225677,35.0,2022-04-22,Korea
257,1513,10.554937163526125,31.0,2022-07-08,Angola
257,1514,11.322570591369644,35.0,2022-11-10,Niue
258,1515,10.9382193529509,28.0,2022-09-17,Peru
258,1516,12.545449823087937,20.0,2022-10-17,Paraguay
259,1517,8.72173138871868,31.0,2022-06-23,Georgia
259,1518,7.0889248744791775,39.0,2022-11-28,Gibraltar
260,1519,6.110657226271771,41.0,2022-02-22,Turks and Caicos Islands
260,1520,12.03746220212384,13.0,2022-05-17,India
261,1521,10.288898705691967,31.0,2022-06-23,China
261,1522,13.339046334686794,10.0,2022-07-27,Dominican Republic
262,1523,9.638594443053169,34.0,2022-10-24,South Georgia and the South Sandwich Islands
262,1524,15.672908605394884,5.0,2022-10-11,Burundi
263,1525,9.261126797150558,25.0,2022-01-02,Morocco
263,1526,11.845752838539346,28.0,2022-02-02,Saint Pierre and Miquelon
264,1527,12.40548160439456,19.0,2022-06-02,Hong Kong
264,1528,7.833949648566199,44.0,2022-02-04,Latvia
265,1529,7.191471604142273,28.0,2022-11-08,Palestinian Territory
265,1530,7.651124783529912,30.0,2022-05-05,Mexico
266,1531,11.231528346088542,30.0,2022-11-20,Liberia
266,1532,9.939100012721129,30.0,2022-03-23,Greece
267,1533,10.431146420597912,22.0,2022-06-02,Montserrat
267,1534,9.256815945345553,31.0,2022-06-11,Bangladesh
268,1535,9.6438196329465,25.0,2022-03-17,United Arab Emirates
268,1536,7.338366509467511,34.0,2022-03-27,Thailand
269,1537,11.641942230870873,27.0,2022-01-27,Cayman Islands
269,1538,10.727191859460099,34.0,2022-09-22,Fiji
270,1539,10.060085179404249,33.0,2022-06-07,Afghanistan
270,1540,12.211353096373223,25.0,2022-12-17,United States Minor Outlying Islands
271,1541,6.801511535544922,39.0,2022-03-29,Central African Republic
271,1542,8.958349682832342,34.0,2022-11-03,Trinidad and Tobago
272,1543,8.841699808856166,29.0,2022-06-08,Luxembourg
272,1544,11.653403130695938,24.0,2022-12-24,Lithuania
273,1545,11.350985292069545,27.0,2022-05-11,French Southern Territories
273,1546,8.015591328395876,35.0,2022-10-13,Saint Pierre and Miquelon
274,1547,9.245955060731808,36.0,2022-01-10,Algeria
274,1548,9.343486330268927,34.0,2022-01-03,Estonia
275,1549,7.052880835554741,40.0,2022-01-07,Bhutan
275,1550,8.071852718312204,30.0,2022-02-21,Turks and Caicos Islands
276,1551,9.342370880536192,29.0,2022-02-05,Moldova
276,1552,11.96468375883605,16.0,2022-06-08,Djibouti
277,1553,11.161231424459995,30.0,2022-09-02,Montserrat
277,1554,9.241175176163331,30.0,2022-12-04,Venezuela
278,1555,9.619086047969718,30.0,2022-03-14,Cayman Islands
278,1556,6.916930231475195,36.0,2022-01-22,French Polynesia
279,1557,6.893403212098777,26.0,2022-03-10,Gabon
279,1558,9.477240760264957,33.0,2022-10-10,Mauritania
280,1559,7.619975988155926,34.0,2022-08-27,Saint Lucia
280,1560,10.181012925270332,35.0,2022-07-12,Jersey
281,1561,9.083870485107852,31.0,2022-10-16,Barbados
281,1562,7.205249575736369,41.0,2022-04-09,Zimbabwe
282,1563,12.813701208375313,27.0,2022-11-28,Finland
282,1564,10.359355319884296,30.0,2022-06-27,Costa Rica
283,1565,11.687556578436562,27.0,2022-03-02,Slovakia (Slovak Republic)
283,1566,7.655509155766708,36.0,2022-11-08,Korea
284,1567,7.778301167218075,30.0,2022-10-19,Iran
284,1568,11.312218283905104,26.0,2022-12-06,Paraguay
285,1569,12.46424356640374,19.0,2022-02-25,Serbia
285,1570,12.727311720930636,24.0,2022-12-21,Heard Island and McDonald Islands
286,1571,11.634718534871062,30.0,2022-12-15,Iraq
286,1572,10.557294781772974,27.0,2022-06-09,Myanmar
287,1573,10.360555670501183,38.0,2022-03-12,Central African Republic
287,1574,13.562267371682873,17.0,2022-06-03,Serbia
288,1575,5.2603487436475875,44.0,2022-09-30,French Southern Territories
288,1576,6.930593815327443,31.0,2022-11-23,Senegal
289,1577,9.95727965722356,31.0,2022-06-12,Germany
289,1578,8.008275814181596,32.0,2022-08-18,Wallis and Futuna
290,1579,8.45410110024937,37.0,2022-06-22,Kazakhstan
290,1580,12.140687282651193,13.0,2022-02-03,Kiribati
291,1581,9.233974001320883,28.0,2022-03-16,Iceland
291,1582,9.402417418754714,41.0,2022-03-06,Cook Islands
292,1583,11.390984997073785,26.0,2022-02-15,Aruba
292,1584,10.941215591809486,33.0,2022-12-29,Bahamas
293,1585,9.293078011158752,32.0,2022-05-04,Netherlands
293,1586,7.948505152785125,26.0,2022-03-31,Trinidad and Tobago
294,1587,9.506325137833748,28.0,2022-07-11,Liechtenstein
294,1588,11.09592834643685,30.0,2022-02-17,Portugal
295,1589,12.864577905460125,17.0,2022-12-23,Cameroon
295,1590,8.467116800940458,36.0,2022-09-19,Turkmenistan
296,1591,10.753436368003726,27.0,2022-03-19,Papua New Guinea
296,1592,10.20280876152125,34.0,2022-12-28,Afghanistan
297,1593,10.345287291772584,33.0,2022-11-22,Yemen
297,1594,11.48988414417033,24.0,2022-08-10,Reunion
298,1595,8.480991091250152,31.0,2022-02-15,Fiji
298,1596,8.95263207267816,31.0,2022-08-05,Tuvalu
299,1597,8.672498306169,35.0,2022-05-29,Chile
299,1598,10.440791740642094,33.0,2022-04-11,Bhutan
300,1599,8.253659779397811,34.0,2022-11-15,Saint Barthelemy
300,1600,9.024331299732227,32.0,2022-04-03,Monaco
301,1601,8.730075073478787,32.0,2022-03-20,Mexico
301,1602,10.757019876771306,31.0,2022-01-29,Guadeloupe
302,1603,9.722695888278658,29.0,2022-06-17,Costa Rica
302,1604,9.660928123197753,29.0,2022-10-30,Panama
303,1605,11.241371590952813,27.0,2022-08-29,Lebanon
303,1606,11.689364797502925,11.0,2022-03-17,Korea
304,1607,11.68239957703077,27.0,2022-01-28,Guinea
304,1608,10.371426019308227,23.0,2022-09-17,Bhutan
305,1609,9.210664667950166,27.0,2022-07-05,Solomon Islands
305,1610,8.662356177686382,30.0,2022-10-29,San Marino
306,1611,13.619456315833887,28.0,2022-12-31,Cote d'Ivoire
306,1612,10.5246499537351,25.0,2022-12-19,Saint Lucia
307,1613,5.718200847951177,32.0,2022-10-01,Taiwan
307,1614,10.04227841376604,33.0,2022-11-21,Maldives
308,1615,8.466385459684906,36.0,2022-07-31,Belgium
308,1616,8.40306911148671,34.0,2022-08-07,Moldova
309,1617,11.710639819826781,14.0,2022-07-05,Palau
309,1618,11.931490699942582,24.0,2022-05-03,Greenland
310,1619,10.606079194658932,32.0,2022-08-22,Suriname
310,1620,12.852700645870687,21.0,2022-10-01,United States of America
311,1621,8.990432435984529,37.0,2022-05-03,Serbia
311,1622,7.985867074959677,31.0,2022-10-29,Cape Verde
312,1623,8.609509633415723,38.0,2022-11-25,Peru
312,1624,9.565065298072323,25.0,2022-03-15,Swaziland
313,1625,15.878797981994305,21.0,2022-09-26,Guinea-Bissau
313,1626,8.938914342458888,35.0,2022-04-20,Serbia
314,1627,15.011980712538401,17.0,2022-12-11,Mexico
314,1628,11.544440510495557,24.0,2022-12-02,Guam
315,1629,7.912437014050379,31.0,2022-06-23,Saudi Arabia
315,1630,9.416341460980618,31.0,2022-12-28,United States Virgin Islands
316,1631,6.576979487675134,42.0,2022-06-29,Turkmenistan
316,1632,8.641264575630803,41.0,2022-03-31,Fiji
317,1633,12.63940197962375,21.0,2022-03-25,Congo
317,1634,12.867123732178634,24.0,2022-01-29,British Virgin Islands
318,1635,11.496191074706251,26.0,2022-09-08,Kenya
318,1636,11.036756395617513,21.0,2022-06-26,Argentina
319,1637,15.125423726981847,17.0,2022-11-19,Guatemala
319,1638,10.270662437002738,33.0,2022-12-20,Djibouti
320,1639,7.3905177025784745,30.0,2022-10-01,Falkland Islands (Malvinas)
320,1640,8.678077244434554,30.0,2022-09-21,Ethiopia
321,1641,11.864158639035221,33.0,2022-08-04,Cook Islands
321,1642,10.072466413482664,39.0,2022-12-09,Malawi
322,1643,10.380882380188329,31.0,2022-05-31,Czech Republic
322,1644,10.603941867490848,28.0,2022-05-31,Mongolia
323,1645,12.237543611951768,30.0,2022-09-16,Norway
323,1646,11.430879198838854,31.0,2022-09-22,Korea
324,1647,9.259235219926,29.0,2022-12-15,Palestinian Territory
324,1648,8.0435767700884,29.0,2022-11-20,Montserrat
325,1649,8.174812754595214,42.0,2022-03-30,Bulgaria
325,1650,10.750318987549043,26.0,2022-10-04,Greece
326,1651,9.102650958114237,31.0,2022-08-26,Ethiopia
326,1652,8.285331306025263,25.0,2022-07-23,Christmas Island
327,1653,10.10317766892876,30.0,2022-12-19,Antarctica (the territory South of 60 deg S)
327,1654,14.80057507973142,24.0,2022-09-13,Nauru
328,1655,11.609855154606235,18.0,2022-10-28,Micronesia
328,1656,10.665949492443895,26.0,2022-06-24,Norway
329,1657,10.655612017756782,31.0,2022-08-18,Djibouti
329,1658,7.9619161764952855,27.0,2022-09-26,Tonga
330,1659,9.810426876903982,21.0,2022-04-04,Nauru
330,1660,7.10344820291362,33.0,2022-10-17,Mauritius
331,1661,9.768231571782785,33.0,2022-09-28,Indonesia
331,1662,11.815184504785119,37.0,2022-09-10,Anguilla
332,1663,8.38359748508933,30.0,2022-07-09,Greenland
332,1664,8.321076915502646,30.0,2022-11-13,Christmas Island
333,1665,11.479332871255355,28.0,2022-12-26,El Salvador
333,1666,8.995156962408625,32.0,2022-11-01,Barbados
334,1667,12.054279362975324,22.0,2022-05-08,Sweden
334,1668,11.274515648330285,29.0,2022-07-25,Seychelles
335,1669,8.303969124119641,26.0,2022-07-26,Grenada
335,1670,8.647275417009809,33.0,2022-07-24,Saint Barthelemy
336,1671,9.966963579876678,26.0,2022-06-01,Montserrat
336,1672,10.596423198944679,29.0,2022-07-22,Lithuania
337,1673,10.048314207959775,26.0,2022-01-28,Zambia
337,1674,8.95989479078538,27.0,2022-09-27,Timor-Leste
338,1675,11.720727594547004,25.0,2022-05-05,Jordan
338,1676,10.245879777228941,28.0,2022-12-08,Burundi
339,1677,10.972549899039063,29.0,2022-02-24,Germany
339,1678,11.241230402884552,23.0,2022-06-20,Yemen
340,1679,9.682161840264481,22.0,2022-05-21,Western Sahara
340,1680,8.626242292305465,29.0,2022-09-08,Andorra
341,1681,6.324438324869298,40.0,2022-04-17,Qatar
341,1682,8.168829467948125,33.0,2022-08-09,India
342,1683,9.115560293965707,35.0,2022-04-01,Isle of Man
342,1684,10.815080191002888,25.0,2022-11-21,Portugal
343,1685,10.670343878665255,31.0,2022-06-17,Hungary
343,1686,8.793069863372896,30.0,2022-05-20,Serbia
344,1687,8.856076205943474,33.0,2022-02-14,Brazil
344,1688,7.289466918912863,30.0,2022-11-13,Gibraltar
345,1689,10.597684248644537,24.0,2022-12-13,Cayman Islands
345,1690,10.647527774745072,30.0,2022-10-06,United Arab Emirates
346,1691,12.203817426624369,30.0,2022-06-13,Bermuda
346,1692,12.206338770738107,24.0,2022-01-09,Libyan Arab Jamahiriya
347,1693,12.029419722114406,18.0,2022-02-22,Samoa
347,1694,8.276324895056952,37.0,2022-06-08,Cuba
348,1695,11.632240342964257,27.0,2022-06-30,Latvia
348,1696,9.331868602439714,36.0,2022-03-03,South Georgia and the South Sandwich Islands
349,1697,13.998089022804267,24.0,2022-11-26,Tonga
349,1698,10.743791124064392,34.0,2022-08-26,Faroe Islands
350,1699,8.677942229536336,31.0,2022-05-01,Pakistan
350,1700,9.21346283438588,36.0,2022-06-12,Burkina Faso
351,1701,8.745097353677359,33.0,2022-12-31,Mauritania
351,1702,4.76961369353775,34.0,2022-10-11,Brunei Darussalam
352,1703,9.881470284000269,33.0,2022-08-02,Djibouti
352,1704,11.791263436896937,22.0,2022-01-16,Cote d'Ivoire
353,1705,9.62079359744481,30.0,2022-07-23,Montserrat
353,1706,11.635445008228407,28.0,2022-08-16,South Africa
354,1707,10.070166805414287,34.0,2022-01-25,Mauritius
354,1708,11.376185420448659,33.0,2022-06-04,Slovakia (Slovak Republic)
355,1709,9.195058311314341,31.0,2022-06-05,China
355,1710,9.192416375879287,36.0,2022-07-28,Tonga
356,1711,11.203870048226484,32.0,2022-10-29,French Polynesia
356,1712,10.631256909579598,28.0,2022-09-15,Qatar
357,1713,13.661406335653735,27.0,2022-09-26,Reunion
357,1714,8.03128743576074,25.0,2022-10-23,Tajikistan
358,1715,7.4550982098492025,36.0,2022-04-24,Norway
358,1716,6.912547486724881,30.0,2022-08-18,Tunisia
359,1717,10.425928392073557,34.0,2022-12-17,Jamaica
359,1718,13.387632318383655,16.0,2022-03-24,Lao People's Democratic Republic
360,1719,9.931344750487158,26.0,2022-10-10,Guinea
360,1720,11.134711053515945,23.0,2022-01-28,Montenegro
361,1721,11.632012891954481,34.0,2022-07-06,Northern Mariana Islands
361,1722,12.417107909579912,28.0,2022-03-18,New Zealand
362,1723,9.285735359775497,29.0,2022-05-08,Vietnam
362,1724,10.934970639986023,27.0,2022-11-13,Argentina
363,1725,12.734569988889906,29.0,2022-12-09,Jamaica
363,1726,14.680990487336855,28.0,2022-11-08,Romania
364,1727,12.918902598873165,25.0,2022-09-27,Czech Republic
364,1728,10.253291588691603,33.0,2022-05-07,Turks and Caicos Islands
365,1729,7.594424982050056,37.0,2022-10-20,Belize
365,1730,11.58708672903032,30.0,2022-01-26,Cuba
366,1731,7.8620283170027125,30.0,2022-08-07,Montenegro
366,1732,7.763850785352675,43.0,2022-06-13,Palau
367,1733,12.217874812626036,35.0,2022-02-28,Saint Martin
367,1734,11.67199474895395,21.0,2022-10-16,Myanmar
368,1735,11.773822692029814,17.0,2022-07-15,Israel
368,1736,7.974114284649122,38.0,2022-10-25,Lithuania
369,1737,7.686498872185024,24.0,2022-03-29,Benin
369,1738,13.136215316809832,19.0,2022-02-08,Romania
370,1739,10.109801887362638,25.0,2022-10-25,Jersey
370,1740,11.045781635650176,23.0,2022-02-21,French Guiana
371,1741,10.885945718758219,29.0,2022-03-22,Norway
371,1742,10.027018225028568,27.0,2022-08-27,Maldives
372,1743,7.014974568750853,45.0,2022-02-05,Saint Lucia
372,1744,12.482084002764953,19.0,2022-11-11,Antarctica (the territory South of 60 deg S)
373,1745,11.844755642780148,27.0,2022-10-17,Korea
373,1746,9.414788214836307,35.0,2022-01-22,Cook Islands
374,1747,9.932191032002573,26.0,2022-09-17,British Indian Ocean Territory (Chagos Archipelago)
374,1748,9.646603643909467,25.0,2022-08-24,Belgium
375,1749,10.701408035146585,41.0,2022-11-11,Iran
375,1750,10.602142726681832,32.0,2022-05-04,Vanuatu
376,1751,7.883777797986052,42.0,2022-11-19,Guadeloupe
376,1752,8.76218795901118,36.0,2022-06-24,Nepal
377,1753,11.798511792570899,29.0,2022-03-12,South Africa
377,1754,10.450977743378358,34.0,2022-12-05,Norway
378,1755,9.720822980261014,29.0,2022-08-24,Italy
378,1756,13.141844668623012,15.0,2022-03-30,Puerto Rico
379,1757,8.231219346091835,34.0,2022-12-10,Christmas Island
379,1758,9.214103520678663,37.0,2022-12-15,Brunei Darussalam
380,1759,8.980506399618504,30.0,2022-09-27,Congo
380,1760,11.63521071464434,26.0,2022-12-06,Vietnam
381,1761,7.912705673766116,31.0,2022-06-08,Turkey
381,1762,13.555162205347322,14.0,2022-08-18,Antarctica (the territory South of 60 deg S)
382,1763,7.936633357362583,41.0,2022-12-16,Lithuania
382,1764,9.805731503803138,36.0,2022-02-01,Angola
383,1765,9.197792736633694,28.0,2022-07-14,Antigua and Barbuda
383,1766,10.550157576300117,28.0,2022-01-12,Tuvalu
384,1767,11.5347414249767,27.0,2022-12-05,Netherlands Antilles
384,1768,7.83775314265759,34.0,2022-04-01,Sweden
385,1769,9.068397760335753,33.0,2022-08-16,Micronesia
385,1770,9.302376334568319,29.0,2022-07-12,Botswana
386,1771,8.502326008863015,31.0,2022-11-16,Luxembourg
386,1772,9.801802618125327,38.0,2022-12-16,Greece
387,1773,11.701986405945707,28.0,2022-04-02,Yemen
387,1774,9.014315667909651,39.0,2022-07-24,Algeria
388,1775,8.890767530180742,30.0,2022-11-05,Vanuatu
388,1776,10.872502632394417,30.0,2022-04-02,Belize
389,1777,11.846914756856961,23.0,2022-11-15,Cambodia
389,1778,11.37772582364823,22.0,2022-06-01,Comoros
390,1779,11.915978438370129,28.0,2022-05-24,Lebanon
390,1780,6.855357830732794,37.0,2022-12-08,Czech Republic
391,1781,9.458388377550145,30.0,2022-08-26,Norfolk Island
391,1782,7.899787740844534,38.0,2022-07-08,Paraguay
392,1783,8.969085684461543,36.0,2022-10-13,Swaziland
392,1784,10.19605019481931,25.0,2022-08-05,Singapore
393,1785,14.752961802333099,20.0,2022-12-21,Algeria
393,1786,3.800935909428188,52.0,2022-01-04,Sweden
394,1787,9.232663459707796,33.0,2022-02-28,Rwanda
394,1788,12.38854533645957,32.0,2022-10-01,Bermuda
395,1789,6.469150021811245,39.0,2022-10-14,Pitcairn Islands
395,1790,10.2397377819669,29.0,2022-05-29,French Guiana
396,1791,11.524128158127729,28.0,2022-03-08,Gabon
396,1792,11.388085976062998,30.0,2022-04-03,France
397,1793,10.237330558134177,30.0,2022-06-03,Indonesia
397,1794,8.097288926917791,34.0,2022-02-11,British Virgin Islands
398,1795,10.244810647638571,42.0,2022-04-30,Korea
398,1796,7.994417406928721,41.0,2022-12-31,Pitcairn Islands
399,1797,5.187325573027463,38.0,2022-10-01,Cayman Islands
399,1798,8.743904596333033,33.0,2022-09-25,British Virgin Islands
400,1799,10.31844520742936,38.0,2022-02-03,Guatemala
400,1800,10.242270771210555,38.0,2022-08-30,Zimbabwe
401,1801,10.680942212627881,34.0,2022-03-26,Saint Martin
401,1802,7.376769999754201,24.0,2022-07-24,Lesotho
402,1803,10.893608922952511,31.0,2022-12-29,Botswana
402,1804,10.818322330431508,27.0,2022-03-12,Austria
403,1805,11.61428394128272,21.0,2022-12-25,Belarus
403,1806,7.378327824408023,33.0,2022-04-06,Sweden
404,1807,9.142999143766161,27.0,2022-12-19,Gambia
404,1808,9.631970458699394,31.0,2022-12-15,India
405,1809,10.309818302765807,31.0,2022-08-29,Canada
405,1810,5.84982249661043,42.0,2022-04-26,Luxembourg
406,1811,6.795859252785191,42.0,2022-02-03,Bahamas
406,1812,10.791675878374418,25.0,2022-09-13,Pakistan
407,1813,7.881890443244945,35.0,2022-01-11,Norway
407,1814,10.202303045580242,29.0,2022-12-13,Peru
408,1815,10.405792475408104,25.0,2022-09-13,South Africa
408,1816,7.151138466486572,39.0,2022-06-25,Bahrain
409,1817,11.275258977688038,37.0,2022-08-11,United Kingdom
409,1818,8.835045099066832,24.0,2022-01-24,Croatia
410,1819,7.113337848725019,37.0,2022-07-28,Israel
410,1820,9.429818208469483,27.0,2022-04-13,Lithuania
411,1821,9.073765691825917,30.0,2022-08-16,Liberia
411,1822,8.945059245557259,31.0,2022-10-30,Argentina
412,1823,9.204651955057,27.0,2022-06-25,Swaziland
412,1824,11.202274546102293,32.0,2022-11-02,Northern Mariana Islands
413,1825,11.619873023660798,22.0,2022-08-21,Kyrgyz Republic
413,1826,9.147690214107092,26.0,2022-05-05,Greenland
414,1827,14.944803371576741,16.0,2022-03-03,Lithuania
414,1828,8.417237985331361,32.0,2022-10-08,Northern Mariana Islands
415,1829,6.216609297498259,31.0,2022-10-24,Germany
415,1830,9.672656002779524,18.0,2022-06-17,Mexico
416,1831,10.688724443952466,26.0,2022-12-28,Turks and Caicos Islands
416,1832,11.329970351670125,19.0,2022-07-30,Zimbabwe
417,1833,11.918510620735342,35.0,2022-09-12,Macao
417,1834,10.29540789368177,24.0,2022-09-03,Liberia
418,1835,7.868948971275733,30.0,2022-05-31,Morocco
418,1836,9.990915462063441,29.0,2022-10-13,Morocco
419,1837,7.611756821630955,40.0,2022-12-05,Congo
419,1838,7.895437822119572,34.0,2022-04-04,French Polynesia
420,1839,7.845278124551291,31.0,2022-12-16,Tajikistan
420,1840,10.383346339590554,32.0,2022-02-14,Saint Vincent and the Grenadines
421,1841,10.680042844197482,30.0,2022-07-28,India
421,1842,7.538634398818442,36.0,2022-08-20,Guam
422,1843,7.913503079591692,35.0,2022-08-08,Spain
422,1844,10.32792271349065,31.0,2022-02-15,Taiwan
423,1845,9.086949172652924,25.0,2022-04-10,Tokelau
423,1846,11.148727862253324,34.0,2022-05-23,New Caledonia
424,1847,9.187549403263558,30.0,2022-09-20,Estonia
424,1848,8.71807000851112,30.0,2022-04-21,Chad
425,1849,6.686426190916389,37.0,2022-05-14,Tokelau
425,1850,8.002855690259768,36.0,2022-02-11,Dominica
426,1851,12.952230173362999,30.0,2022-05-02,Kiribati
426,1852,10.949205691922652,38.0,2022-03-30,Georgia
427,1853,10.481791672370488,34.0,2022-03-15,Egypt
427,1854,8.059822979205501,30.0,2022-12-02,Norfolk Island
428,1855,13.99697135181214,18.0,2022-11-11,Iran
428,1856,9.937900748666115,31.0,2022-08-27,Mali
429,1857,11.461078773299471,29.0,2022-07-27,Wallis and Futuna
429,1858,9.063035146311265,30.0,2022-03-25,Vanuatu
430,1859,11.03446915631794,23.0,2022-03-15,United Kingdom
430,1860,10.016613729367878,29.0,2022-04-10,Mauritius
431,1861,7.850955732916711,36.0,2022-09-28,Venezuela
431,1862,8.33735065982379,29.0,2022-06-13,Wallis and Futuna
432,1863,10.960359445112509,31.0,2022-12-20,Bangladesh
432,1864,6.165593481518705,36.0,2022-02-16,Anguilla
433,1865,9.351355987024158,30.0,2022-03-19,Netherlands Antilles
433,1866,12.00359955457033,31.0,2022-07-08,Myanmar
434,1867,11.8509873269916,19.0,2022-12-03,Puerto Rico
434,1868,7.571222451667708,20.0,2022-03-10,Zambia
435,1869,10.683058237115224,33.0,2022-10-12,Guinea
435,1870,11.982817018151843,20.0,2022-02-01,Nigeria
436,1871,10.304560929324465,26.0,2022-01-10,Philippines
436,1872,9.509283981399383,22.0,2022-04-12,Vanuatu
437,1873,9.671223620478946,27.0,2022-01-31,Montenegro
437,1874,11.98903130698329,31.0,2022-10-26,Belgium
438,1875,6.331650357576304,39.0,2022-09-17,Portugal
438,1876,8.247005903503851,43.0,2022-01-13,Mali
439,1877,12.833188877071242,25.0,2022-08-21,Albania
439,1878,14.378945445479278,16.0,2022-09-26,Syrian Arab Republic
440,1879,5.104035790684738,28.0,2022-12-14,Canada
440,1880,9.764637730870215,24.0,2022-10-06,Mauritius
441,1881,9.425532414428183,27.0,2022-04-03,Spain
441,1882,10.048795946527523,29.0,2022-03-07,Saint Lucia
442,1883,8.945380076942206,31.0,2022-10-18,Brazil
442,1884,9.18233413053912,40.0,2022-09-16,Tokelau
443,1885,10.708230922758046,27.0,2022-11-24,Zambia
443,1886,11.041062903531177,18.0,2022-11-05,Gambia
444,1887,11.918346274769785,36.0,2022-04-15,United Kingdom
444,1888,11.310064449200132,29.0,2022-09-29,Mongolia
445,1889,9.320159070480582,31.0,2022-09-24,Panama
445,1890,7.151129354206057,40.0,2022-01-14,Kiribati
446,1891,12.573757861637059,25.0,2022-11-30,Cameroon
446,1892,11.418772423615554,25.0,2022-09-28,Korea
447,1893,12.574281188420557,14.0,2022-11-15,Cote d'Ivoire
447,1894,9.19292625333442,33.0,2022-01-22,Palau
448,1895,11.273740114345463,31.0,2022-12-22,Bermuda
448,1896,10.027899730558572,25.0,2022-01-20,Jersey
449,1897,7.8203445960390106,26.0,2022-06-18,Chad
449,1898,8.791931419814413,40.0,2022-05-13,Lebanon
450,1899,8.107933041820976,39.0,2022-06-11,Cambodia
450,1900,8.787915821187152,40.0,2022-09-19,Kyrgyz Republic
451,1901,8.214659025551963,33.0,2022-05-07,Cameroon
451,1902,9.210020852574806,27.0,2022-10-08,Kuwait
452,1903,7.216276729218017,18.0,2022-11-05,Maldives
452,1904,8.492379069197803,41.0,2022-07-11,Japan
453,1905,10.246312455386462,38.0,2022-06-01,Greenland
453,1906,9.003805117621905,27.0,2022-04-14,Solomon Islands
454,1907,11.005600285938902,30.0,2022-05-05,French Southern Territories
454,1908,7.111038854200309,26.0,2022-02-01,Cambodia
455,1909,10.910250892398555,27.0,2022-11-14,Haiti
455,1910,9.180341778893629,34.0,2022-04-07,Indonesia
456,1911,10.47832318283597,32.0,2022-04-01,Antigua and Barbuda
456,1912,9.583482134961972,26.0,2022-12-14,Finland
